Client_ID,Service_Type,Monthly_Revenue,Contract_Length,Support_Tickets,Satisfaction_Score,Payment_Delay,Cloud_Usage,Security_Incidents,Churn
5617,Support,31091.0,12,23,2.0,42,32,1,0
5618,Infrastructure,19179.0,36,29,4.9,21,72,9,0
5619,Security,37807.0,36,29,3.6,37,83,6,0
5620,Security,15222.0,24,3,4.4,10,56,0,0
5621,Security,28949.0,36,25,2.7,32,96,7,0
5622,Security,21116.0,24,6,2.4,18,83,4,0
5623,Infrastructure,42564.0,12,5,3.2,2,75,9,0
5624,Security,42374.0,12,14,2.7,39,46,7,1
5625,Infrastructure,22667.0,36,5,3.9,21,47,1,0
5626,Support,,12,6,2.1,17,10,0,1
5627,Security,34655.0,12,19,2.8,44,57,1,0
5628,Cloud,19193.0,24,21,4.6,29,91,5,0
5629,Security,19676.0,36,2,4.0,0,44,3,0
5630,Security,35776.0,12,20,1.7,19,80,7,0
5631,Infrastructure,,36,28,4.5,48,95,8,0
5632,Security,,12,28,3.4,4,62,8,0
5633,Cloud,20066.0,24,29,3.7,11,34,4,0
5634,Infrastructure,23895.0,12,12,2.2,10,51,5,0
5635,Infrastructure,5246.0,36,1,2.8,23,32,6,1
5636,Support,26209.0,36,2,4.2,57,18,3,0
5637,Support,44284.0,24,12,2.3,17,36,9,0
5638,Security,21800.0,12,8,1.7,7,84,2,0
5639,Support,,24,21,2.5,28,60,1,0
5640,Support,25101.0,36,18,1.3,55,66,9,0
5641,Support,,24,17,3.9,21,91,3,0
5642,Infrastructure,32207.0,12,4,1.6,55,45,8,0
5643,Infrastructure,46798.0,12,9,2.1,44,43,4,0
5644,Infrastructure,25897.0,24,13,4.5,1,22,0,0
5645,Support,34492.0,36,20,3.2,22,64,4,1
5646,Infrastructure,6421.0,36,16,2.3,15,55,5,0
5647,Support,37015.0,24,2,3.2,43,61,9,0
5648,Infrastructure,17970.0,12,6,1.9,7,37,5,1
5649,Infrastructure,12283.0,12,8,1.1,3,95,4,0
5650,Cloud,,12,4,3.4,13,97,7,0
5651,Security,20945.0,12,3,3.9,8,39,4,0
5652,Support,5255.0,36,2,4.5,10,54,9,0
5653,Cloud,16019.0,12,25,4.1,47,47,2,0
5654,Infrastructure,20487.0,24,12,4.7,37,29,2,0
5655,Support,46797.0,24,8,4.9,43,79,3,1
5656,Infrastructure,24346.0,24,29,4.0,50,56,9,0
5657,Security,40050.0,24,22,4.5,15,68,7,0
5658,Cloud,13744.0,12,27,3.7,12,88,8,0
5659,Security,29756.0,36,6,1.7,35,88,6,0
5660,Cloud,22861.0,12,29,1.7,43,23,1,0
5661,Infrastructure,30146.0,36,28,1.4,35,51,8,0
5662,Security,47687.0,12,7,4.8,16,70,5,0
5663,Security,26976.0,36,9,3.7,13,68,5,0
5664,Infrastructure,5591.0,24,0,4.2,28,17,5,0
5665,Security,11277.0,24,26,2.3,57,66,0,0
5666,Support,7260.0,36,19,2.8,16,31,8,0
5667,Cloud,48907.0,36,28,1.2,0,93,5,1
5668,Cloud,5347.0,36,28,4.6,19,97,6,0
5669,Cloud,29741.0,24,20,4.4,32,30,0,0
5670,Support,42211.0,24,20,4.1,53,37,4,0
5671,Cloud,48856.0,12,0,1.2,1,58,2,0
5672,Infrastructure,46542.0,36,18,1.7,16,32,8,0
5673,Security,,36,1,2.3,22,97,1,0
5674,Support,33082.0,36,11,2.1,21,63,3,0
5675,Cloud,27080.0,24,22,4.4,0,32,2,0
5676,Infrastructure,33979.0,36,12,1.8,11,77,8,0
5677,Security,24422.0,36,13,3.1,12,55,2,1
5678,Security,40613.0,24,4,3.3,13,77,0,0
5679,Support,27993.0,36,2,2.7,9,37,7,0
5680,Support,17386.0,12,26,2.0,11,59,0,0
5681,Support,39033.0,24,23,4.8,56,92,0,0
5682,Infrastructure,17938.0,24,16,2.7,21,72,6,0
5683,Infrastructure,16159.0,24,0,3.9,17,19,8,0
5684,Support,7274.0,12,13,1.7,38,98,3,1
5685,Cloud,,24,5,4.3,18,46,9,0
5686,Security,36815.0,24,16,1.9,29,22,3,1
5687,Security,15482.0,24,3,3.7,14,79,4,1
5688,Infrastructure,23961.0,24,5,3.0,38,39,4,0
5689,Security,25044.0,12,0,1.6,13,96,1,1
5690,Cloud,38836.0,36,28,1.1,8,89,8,0
5691,Security,26975.0,36,8,4.7,4,81,9,0
5692,Infrastructure,19706.0,24,3,1.5,32,89,8,1
5693,Infrastructure,10974.0,12,8,3.8,47,20,8,0
5694,Cloud,15928.0,24,8,3.6,4,10,8,0
5695,Cloud,26213.0,36,28,2.4,23,95,0,0
5696,Security,,36,21,1.7,7,27,7,0
5697,Security,24477.0,12,12,1.7,18,20,7,0
5698,Infrastructure,15411.0,36,22,3.3,51,93,3,0
5699,Cloud,26695.0,24,28,3.2,11,19,9,0
5700,Cloud,22771.0,12,16,4.5,7,57,0,0
5701,Cloud,9274.0,36,20,3.6,7,70,0,1
5702,Security,40053.0,24,2,4.3,54,19,0,0
5703,Cloud,12045.0,12,25,1.1,37,69,2,0
5704,Infrastructure,34714.0,24,25,3.7,19,31,9,0
5705,Infrastructure,,36,28,1.9,57,84,2,0
5706,Security,48747.0,24,5,2.0,28,18,3,0
5707,Support,13562.0,12,19,3.9,40,24,1,0
5708,Security,32759.0,24,14,4.2,33,92,8,0
5709,Support,,36,28,2.5,17,46,9,0
5710,Cloud,45611.0,12,13,4.2,0,79,8,1
5711,Security,,12,12,2.8,10,53,9,0
5712,Infrastructure,47663.0,36,8,4.4,46,78,6,0
5713,Cloud,,24,22,1.1,43,12,1,0
5714,Infrastructure,31844.0,24,14,1.3,34,19,2,0
5715,Cloud,28447.0,36,13,4.1,50,86,7,0
5716,Security,29879.0,12,3,3.5,51,13,8,0
5717,Support,,36,28,3.2,31,65,3,0
5718,Cloud,22732.0,12,10,3.5,50,49,8,0
5719,Support,10289.0,12,21,4.7,41,42,3,1
5720,Cloud,25012.0,24,1,3.6,15,42,1,0
5721,Infrastructure,23812.0,36,29,3.6,5,69,6,0
5722,Infrastructure,,12,15,4.0,8,30,8,0
5723,Cloud,46628.0,24,18,4.5,39,78,1,0
5724,Support,45581.0,36,15,2.0,21,54,7,0
5725,Security,28092.0,36,26,3.5,47,66,5,1
5726,Security,30105.0,12,6,3.3,7,86,8,0
5727,Infrastructure,19294.0,12,10,1.5,55,49,4,0
5728,Security,8621.0,12,11,3.1,31,90,0,0
5729,Infrastructure,37442.0,36,3,1.3,25,73,4,0
5730,Security,26699.0,12,29,1.7,53,19,9,0
5731,Cloud,7347.0,36,15,4.7,17,83,6,0
5732,Infrastructure,,24,27,1.5,36,75,6,0
5733,Infrastructure,22110.0,36,25,3.3,51,94,3,1
5734,Cloud,9923.0,12,15,2.3,11,74,9,0
5735,Infrastructure,,36,6,3.2,37,39,5,0
5736,Security,24199.0,12,24,1.9,33,91,5,0
5737,Security,14066.0,24,29,2.8,3,44,9,0
5738,Infrastructure,41047.0,12,12,4.5,15,62,9,0
5739,Security,31754.0,12,4,2.5,23,48,0,0
5740,Support,41575.0,12,29,2.4,13,31,4,0
5741,Infrastructure,29260.0,12,0,2.8,16,76,6,0
5742,Cloud,21991.0,12,4,1.4,50,79,4,1
5743,Support,,12,21,2.5,30,89,7,1
5744,Infrastructure,29174.0,24,13,1.0,3,76,0,0
5745,Cloud,26957.0,24,10,3.0,49,84,8,0
5746,Security,5634.0,36,1,4.4,43,26,1,0
5747,Cloud,34881.0,12,23,3.2,33,28,7,0
5748,Support,,36,28,3.4,37,69,4,0
5749,Security,23298.0,24,17,1.1,37,81,9,0
5750,Infrastructure,19340.0,24,14,4.4,2,87,6,0
5751,Security,38356.0,12,13,2.5,7,99,6,0
5752,Infrastructure,,12,24,4.9,11,98,0,0
5753,Infrastructure,11351.0,36,29,1.5,34,60,7,0
5754,Cloud,8838.0,24,12,4.8,1,57,2,0
5755,Cloud,6973.0,36,1,3.5,52,66,3,0
5756,Cloud,42812.0,36,18,1.2,28,19,2,0
5757,Support,15247.0,36,7,4.9,22,41,1,0
5758,Support,49440.0,12,26,1.1,32,88,6,0
5759,Cloud,36655.0,24,21,3.9,49,77,9,1
5760,Support,48039.0,36,16,4.6,17,37,4,1
5761,Security,11683.0,24,14,1.7,39,13,6,0
5762,Security,16244.0,24,19,2.4,57,70,0,0
5763,Support,34058.0,36,20,3.2,21,86,9,0
5764,Support,44551.0,36,13,3.7,13,21,1,0
5765,Security,43362.0,12,26,4.5,28,24,5,0
5766,Infrastructure,33371.0,24,2,4.0,44,38,5,0
5767,Security,8822.0,36,16,2.5,14,96,2,0
5768,Security,33878.0,36,2,4.3,14,22,9,0
5769,Support,,24,12,4.9,44,47,0,0
5770,Security,10914.0,36,24,1.9,3,67,2,0
5771,Support,23164.0,24,17,1.3,35,44,3,0
5772,Support,,36,0,2.7,4,49,0,0
5773,Cloud,8688.0,24,6,4.5,2,85,6,0
5774,Security,,36,28,1.6,11,14,2,1
5775,Infrastructure,18080.0,36,22,4.5,19,11,7,0
5776,Cloud,,12,4,5.0,43,39,6,0
5777,Support,14916.0,24,1,1.2,19,19,5,0
5778,Support,34677.0,12,29,3.0,38,82,7,0
5779,Infrastructure,32360.0,36,16,2.3,38,90,8,0
5780,Support,42805.0,24,28,2.6,0,47,1,0
5781,Security,18453.0,24,20,2.8,43,68,9,0
5782,Cloud,27703.0,36,9,4.0,2,44,8,1
5783,Support,,36,3,3.4,46,80,9,0
5784,Support,34263.0,36,8,4.8,8,21,4,0
5785,Infrastructure,37849.0,36,20,2.3,53,51,0,0
5786,Security,44046.0,24,10,3.2,53,58,0,0
5787,Support,21078.0,12,25,4.3,19,76,6,1
5788,Infrastructure,28383.0,24,11,2.5,57,42,5,0
5789,Support,20536.0,24,11,2.9,8,22,9,0
5790,Infrastructure,12410.0,24,17,3.7,30,84,8,0
5791,Infrastructure,20926.0,24,3,4.4,45,29,0,0
5792,Security,39248.0,36,28,2.7,27,42,9,0
5793,Support,36159.0,12,27,3.1,34,43,9,0
5794,Security,47039.0,24,8,4.9,39,59,9,0
5795,Infrastructure,41366.0,24,7,1.2,37,59,9,0
5796,Cloud,45761.0,12,18,2.8,43,18,6,0
5797,Support,34090.0,36,23,3.5,1,16,7,0
5798,Cloud,,24,12,1.0,2,18,9,0
5799,Support,48663.0,36,1,3.4,13,35,3,0
5800,Security,20367.0,24,18,1.2,16,11,0,0
5801,Security,45412.0,24,13,4.4,34,14,2,0
5802,Security,,12,4,4.2,3,75,1,0
5803,Security,,12,26,1.1,46,19,2,0
5804,Security,10813.0,36,27,1.2,29,40,5,0
5805,Cloud,41621.0,24,29,4.0,53,42,9,0
5806,Security,39269.0,36,25,2.5,57,15,2,1
5807,Infrastructure,46190.0,12,9,3.3,38,23,9,0
5808,Infrastructure,45318.0,12,23,2.1,50,87,3,0
5809,Cloud,42018.0,12,16,1.7,13,24,0,0
5810,Support,44759.0,12,19,2.2,47,90,5,0
5811,Infrastructure,21498.0,12,15,2.0,26,52,1,0
5812,Support,30989.0,36,16,2.8,12,88,3,0
5813,Cloud,,36,0,4.0,54,29,4,0
5814,Support,,12,27,3.2,19,30,4,1
5815,Support,6041.0,24,20,3.4,48,73,3,0
5816,Support,44695.0,24,21,2.9,48,38,2,0
5817,Support,35099.0,24,14,2.3,23,68,3,0
5818,Cloud,29364.0,24,16,1.6,9,82,2,0
5819,Infrastructure,45639.0,24,10,2.4,6,73,2,0
5820,Security,,12,21,3.7,51,53,3,1
5821,Support,28482.0,36,4,3.9,16,43,8,0
5822,Infrastructure,8676.0,12,3,2.9,21,56,8,1
5823,Infrastructure,,24,25,3.6,58,18,7,0
5824,Cloud,35048.0,24,20,1.8,43,69,3,0
5825,Infrastructure,8065.0,36,23,4.4,10,39,1,0
5826,Cloud,7036.0,12,8,4.5,41,26,8,0
5827,Support,40814.0,36,26,2.3,22,61,5,0
5828,Support,,24,15,3.2,53,68,7,0
5829,Security,37844.0,24,29,3.4,59,13,3,0
5830,Security,21407.0,36,11,2.9,21,49,7,0
5831,Security,,24,17,4.6,39,16,5,0
5832,Infrastructure,22059.0,12,21,4.0,46,47,5,0
5833,Support,28052.0,24,2,3.7,53,41,5,0
5834,Cloud,9267.0,24,14,3.1,17,78,8,0
5835,Security,10988.0,12,17,1.3,54,76,0,0
5836,Cloud,32974.0,24,11,1.4,44,65,0,0
5837,Cloud,,36,29,2.2,25,29,4,0
5838,Security,13680.0,36,12,1.8,47,73,0,1
5839,Support,6485.0,24,0,4.8,29,26,9,0
5840,Security,19713.0,12,3,2.6,12,25,8,0
5841,Cloud,25043.0,12,7,4.5,3,20,3,0
5842,Security,7419.0,36,18,4.3,42,22,1,0
5843,Cloud,41263.0,24,20,4.3,26,27,2,0
5844,Cloud,22140.0,12,29,1.9,50,23,8,0
5845,Security,48484.0,12,25,2.8,39,43,7,0
5846,Infrastructure,17961.0,36,20,2.3,9,85,2,0
5847,Security,48075.0,36,4,4.9,43,95,7,0
5848,Infrastructure,11487.0,12,10,4.5,27,94,3,0
5849,Cloud,36110.0,36,24,2.0,20,35,5,0
5850,Cloud,47432.0,12,23,2.3,51,51,3,0
5851,Infrastructure,21360.0,24,23,3.1,10,70,4,1
5852,Cloud,,36,28,2.1,19,48,9,0
5853,Infrastructure,29882.0,36,28,4.3,52,11,8,0
5854,Infrastructure,22502.0,24,16,4.3,59,66,1,0
5855,Cloud,12631.0,12,16,3.9,35,59,8,1
5856,Support,8017.0,12,1,3.8,18,25,2,0
5857,Infrastructure,,36,29,3.2,51,71,4,0
5858,Security,29762.0,12,23,2.4,9,20,6,0
5859,Security,5784.0,12,25,4.3,14,92,1,0
5860,Cloud,33020.0,24,0,4.4,44,72,3,1
5861,Support,43459.0,24,3,1.2,44,39,0,0
5862,Cloud,20765.0,24,8,2.6,52,63,2,0
5863,Support,36127.0,36,1,1.1,59,80,5,0
5864,Infrastructure,8196.0,24,2,4.4,17,36,1,0
5865,Infrastructure,14552.0,24,26,1.7,6,95,7,0
5866,Infrastructure,46300.0,12,5,3.7,29,73,6,0
5867,Infrastructure,36921.0,24,12,2.4,13,90,2,0
5868,Security,,36,14,4.3,36,88,0,0
5869,Security,7999.0,24,10,3.0,40,18,9,1
5870,Cloud,49070.0,36,9,2.3,29,85,3,0
5871,Support,,12,2,2.3,53,81,3,0
5872,Infrastructure,,12,19,2.3,26,11,4,0
5873,Infrastructure,,24,8,4.2,48,58,2,0
5874,Support,43164.0,12,24,3.8,56,57,1,1
5875,Support,28377.0,24,9,2.3,36,64,1,0
5876,Cloud,18410.0,12,20,3.0,47,89,7,0
5877,Support,8598.0,36,22,1.3,40,76,6,0
5878,Infrastructure,15564.0,12,24,4.3,16,40,0,0
5879,Infrastructure,35898.0,24,23,2.1,29,35,8,0
5880,Infrastructure,,24,26,4.6,17,75,2,0
5881,Infrastructure,45404.0,24,22,3.4,2,39,2,0
5882,Infrastructure,22862.0,36,11,3.3,27,86,0,0
5883,Cloud,15265.0,12,7,1.7,36,87,3,0
5884,Infrastructure,14705.0,24,20,1.3,29,10,9,0
5885,Cloud,30544.0,36,20,3.2,53,79,1,0
5886,Infrastructure,19298.0,36,20,2.9,20,31,2,0
5887,Security,37670.0,36,16,1.5,48,84,0,0
5888,Security,47471.0,12,21,4.3,19,96,2,0
5889,Security,45934.0,12,4,2.7,21,63,3,0
5890,Security,11050.0,12,23,2.0,35,23,5,0
5891,Cloud,,36,7,4.2,35,23,2,1
5892,Cloud,,12,17,4.7,20,93,5,0
5893,Support,13484.0,24,10,2.2,23,80,1,1
5894,Infrastructure,36323.0,36,21,4.1,20,28,7,0
5895,Security,25796.0,12,27,3.6,6,35,4,0
5896,Cloud,34069.0,36,26,5.0,7,68,0,0
5897,Infrastructure,,36,9,1.8,21,31,5,0
5898,Infrastructure,40361.0,12,25,4.8,21,15,2,1
5899,Cloud,,36,14,2.3,29,72,3,0
5900,Security,,12,5,2.6,33,86,9,0
5901,Support,,12,18,2.4,28,83,7,0
5902,Infrastructure,8869.0,12,16,2.1,9,63,7,0
5903,Support,20447.0,36,22,3.8,4,28,7,0
5904,Security,,36,9,3.4,48,19,4,0
5905,Security,12971.0,12,4,2.2,56,46,0,0
5906,Support,36269.0,36,27,1.5,38,86,8,0
5907,Security,30651.0,12,15,2.3,33,26,8,0
5908,Infrastructure,40757.0,24,11,2.5,37,64,7,0
5909,Support,,36,25,2.5,9,14,2,0
5910,Security,43108.0,36,20,2.4,8,30,5,0
5911,Support,14643.0,24,26,1.2,59,48,6,0
5912,Infrastructure,8823.0,24,23,2.9,31,29,3,0
5913,Security,18454.0,24,27,4.3,4,80,9,0
5914,Infrastructure,8932.0,12,4,1.7,34,24,6,1
5915,Security,15220.0,12,20,1.6,10,88,8,0
5916,Cloud,13554.0,24,0,2.9,41,62,5,0
5917,Security,7429.0,12,1,2.5,15,96,1,0
5918,Support,33208.0,36,4,3.2,26,42,5,1
5919,Security,12444.0,24,22,4.8,19,53,2,0
5920,Infrastructure,,36,18,4.0,50,75,6,0
5921,Infrastructure,49045.0,12,27,3.7,0,59,2,0
5922,Security,15537.0,24,14,2.7,25,41,7,0
5923,Support,12147.0,12,0,2.1,10,88,4,0
5924,Cloud,45399.0,36,10,3.2,14,80,2,0
5925,Support,8598.0,12,27,4.5,38,82,0,0
5926,Cloud,42097.0,36,17,4.5,39,64,4,0
5927,Infrastructure,11718.0,12,2,2.8,47,37,9,0
5928,Support,47691.0,36,27,2.0,17,95,9,0
5929,Cloud,18782.0,12,8,1.9,23,12,2,0
5930,Security,,24,23,1.1,27,62,3,0
5931,Infrastructure,21702.0,24,3,4.4,24,51,9,0
5932,Security,15184.0,12,23,2.1,22,11,3,0
5933,Infrastructure,17468.0,36,12,2.4,10,31,2,0
5934,Support,27072.0,12,8,4.2,32,34,5,1
5935,Support,20479.0,24,2,1.5,15,98,5,1
5936,Infrastructure,33467.0,36,15,2.8,35,41,0,1
5937,Infrastructure,28402.0,12,21,1.5,22,16,3,0
5938,Infrastructure,12210.0,12,7,2.8,5,71,0,0
5939,Support,41724.0,36,25,1.2,42,40,6,1
5940,Cloud,11057.0,12,6,3.1,23,72,6,1
5941,Security,35916.0,24,24,4.2,37,46,5,0
5942,Security,32268.0,24,22,3.7,41,77,1,0
5943,Support,,36,16,3.0,5,88,3,0
5944,Security,28259.0,12,24,4.3,9,18,2,0
5945,Infrastructure,18864.0,12,27,1.9,21,79,7,0
5946,Cloud,39293.0,24,15,4.3,22,55,1,0
5947,Security,12043.0,36,20,2.1,4,43,9,1
5948,Cloud,,36,21,2.4,27,69,1,0
5949,Infrastructure,43893.0,36,17,1.5,58,22,0,0
5950,Security,,24,15,1.4,8,45,8,0
5951,Support,17529.0,24,14,4.7,38,95,2,0
5952,Cloud,35868.0,36,1,1.8,48,57,7,1
5953,Infrastructure,31309.0,36,28,2.3,58,84,6,0
5954,Cloud,28284.0,12,19,3.1,43,15,0,0
5955,Security,40268.0,12,3,2.4,27,14,5,0
5956,Security,,36,4,4.5,24,74,7,0
5957,Support,23643.0,24,6,4.6,42,59,5,0
5958,Infrastructure,,24,28,2.3,37,83,8,0
5959,Infrastructure,20954.0,12,26,1.4,26,83,9,1
5960,Support,28880.0,36,27,1.8,23,33,2,0
5961,Support,24043.0,24,14,2.9,56,16,5,1
5962,Infrastructure,5255.0,24,16,2.2,42,95,9,1
5963,Cloud,6502.0,24,9,2.8,42,67,3,1
5964,Cloud,,24,19,4.0,45,30,9,0
5965,Support,15302.0,12,28,2.7,15,95,2,1
5966,Cloud,10430.0,24,8,1.8,1,42,7,0
5967,Infrastructure,46366.0,24,15,2.4,1,53,6,0
5968,Security,32425.0,36,23,4.0,4,34,6,0
5969,Security,6860.0,36,2,2.7,45,89,4,0
5970,Cloud,11158.0,12,21,2.0,20,24,0,0
5971,Support,10806.0,12,26,2.7,59,38,5,0
5972,Support,25738.0,12,8,2.8,9,92,5,0
5973,Support,22106.0,12,7,2.2,41,61,2,0
5974,Support,14474.0,24,22,5.0,17,26,4,0
5975,Support,21997.0,36,6,4.1,25,99,8,1
5976,Cloud,37599.0,24,16,3.8,19,45,6,1
5977,Security,10790.0,24,4,4.4,40,44,7,0
5978,Security,15170.0,24,6,3.7,35,49,8,0
5979,Cloud,14004.0,36,29,4.2,48,32,5,0
5980,Support,47746.0,12,12,2.7,20,82,4,0
5981,Cloud,30792.0,12,17,3.0,1,43,9,0
5982,Security,35216.0,36,21,1.2,45,67,4,0
5983,Infrastructure,12232.0,36,13,2.1,53,91,4,0
5984,Cloud,,12,17,2.5,32,89,3,0
5985,Support,21052.0,24,2,3.5,22,70,1,0
5986,Security,10913.0,12,16,2.9,38,37,6,0
5987,Security,32913.0,36,18,3.4,30,69,6,0
5988,Security,15567.0,12,6,3.9,3,41,7,1
5989,Security,43379.0,12,20,1.2,40,67,7,0
5990,Support,14432.0,12,3,2.0,2,91,7,0
5991,Infrastructure,5319.0,36,14,1.7,36,53,8,0
5992,Security,29469.0,36,28,1.7,52,43,5,0
5993,Cloud,31490.0,12,27,3.0,55,30,3,0
5994,Infrastructure,,12,23,4.0,9,10,1,0
5995,Security,9791.0,24,7,2.1,41,64,4,0
5996,Infrastructure,36736.0,24,15,4.3,31,89,5,1
5997,Cloud,5329.0,12,0,4.6,35,58,6,0
5998,Security,13851.0,36,24,2.4,48,30,5,1
5999,Cloud,49078.0,24,15,3.7,26,64,3,0
6000,Support,28126.0,12,29,1.5,52,36,3,0
6001,Security,26300.0,24,24,4.0,48,29,6,0
6002,Security,15164.0,24,1,1.7,18,25,0,0
6003,Security,29509.0,24,1,3.7,37,87,2,0
6004,Security,10703.0,36,7,2.7,0,57,9,0
6005,Support,32109.0,12,11,4.7,25,41,1,1
6006,Security,48417.0,36,10,2.9,45,41,1,1
6007,Infrastructure,27554.0,36,5,1.1,12,62,6,0
6008,Security,32676.0,24,18,2.9,34,62,4,0
6009,Support,28804.0,12,27,4.2,54,11,2,0
6010,Security,41923.0,24,17,3.6,1,66,8,0
6011,Infrastructure,34802.0,36,4,4.9,21,31,8,1
6012,Support,29795.0,36,14,4.4,38,61,2,0
6013,Support,,12,7,3.1,27,90,1,0
6014,Infrastructure,27075.0,36,5,1.8,43,90,2,0
6015,Infrastructure,21479.0,36,11,1.0,1,67,8,1
6016,Infrastructure,14180.0,12,18,4.9,10,43,7,0
6017,Infrastructure,14304.0,24,11,4.8,47,80,2,1
6018,Infrastructure,19610.0,12,11,2.1,58,26,3,0
6019,Support,13437.0,36,8,3.6,36,97,4,0
6020,Support,,12,23,3.9,25,81,3,1
6021,Security,17521.0,24,9,3.3,27,32,1,0
6022,Security,29028.0,36,21,4.4,25,42,8,0
6023,Cloud,44328.0,24,16,1.3,16,38,1,0
6024,Security,32301.0,24,17,4.6,2,28,4,0
6025,Security,43015.0,12,15,2.6,13,78,8,0
6026,Infrastructure,26740.0,24,3,2.9,15,46,7,1
6027,Infrastructure,,12,17,2.8,48,96,0,0
6028,Security,26282.0,12,2,3.1,59,35,2,1
6029,Cloud,,24,15,3.4,50,33,9,1
6030,Infrastructure,49159.0,12,13,3.8,35,63,8,0
6031,Security,48714.0,12,23,3.1,27,30,2,0
6032,Security,20186.0,24,8,3.7,27,99,3,0
6033,Support,39185.0,36,5,2.4,52,19,2,0
6034,Cloud,36194.0,12,3,4.7,51,51,6,0
6035,Support,30230.0,12,26,1.3,51,38,8,0
6036,Cloud,32018.0,24,1,3.2,24,66,3,0
6037,Infrastructure,29665.0,12,22,1.3,56,44,8,0
6038,Cloud,46722.0,24,9,2.8,8,37,1,0
6039,Security,45159.0,36,10,2.0,10,21,1,0
6040,Security,49132.0,36,6,4.7,36,67,8,0
6041,Cloud,48139.0,24,25,1.1,42,53,6,0
6042,Cloud,26516.0,36,24,2.6,44,16,4,1
6043,Cloud,40272.0,24,4,4.1,20,25,4,0
6044,Support,29673.0,12,25,1.8,1,93,8,0
6045,Cloud,10239.0,36,3,4.3,53,44,3,0
6046,Infrastructure,31415.0,12,25,4.4,33,16,0,0
6047,Support,42888.0,12,5,3.8,41,95,5,1
6048,Support,32195.0,24,27,1.8,12,23,2,0
6049,Cloud,44161.0,36,1,2.1,4,68,1,0
6050,Infrastructure,,36,1,1.7,10,71,3,0
6051,Support,,12,15,1.7,28,83,8,0
6052,Security,41234.0,12,27,1.1,46,75,7,1
6053,Support,35763.0,24,24,4.4,27,31,6,0
6054,Cloud,,36,22,3.1,27,25,1,1
6055,Infrastructure,23105.0,24,22,2.3,4,84,0,0
6056,Cloud,49651.0,24,12,2.2,19,52,6,0
6057,Security,34739.0,24,20,3.2,36,92,9,0
6058,Security,36969.0,36,6,2.3,38,29,4,1
6059,Security,19497.0,24,24,4.5,9,19,7,0
6060,Cloud,6816.0,36,25,1.8,31,28,4,0
6061,Support,31483.0,24,4,4.5,28,21,9,0
6062,Cloud,48481.0,12,24,3.7,1,19,4,0
6063,Infrastructure,,24,16,4.8,0,80,7,0
6064,Support,8849.0,24,12,1.1,19,65,8,0
6065,Security,26612.0,36,14,1.2,54,20,1,1
6066,Cloud,44617.0,12,27,3.0,0,89,7,1
6067,Security,38826.0,12,2,4.6,3,70,6,1
6068,Security,49498.0,36,22,3.9,14,47,7,0
6069,Infrastructure,23706.0,36,3,3.5,46,26,2,1
6070,Support,29563.0,12,14,1.1,29,63,3,0
6071,Infrastructure,9359.0,36,17,2.4,5,54,6,0
6072,Infrastructure,35669.0,12,27,2.4,37,34,4,0
6073,Infrastructure,17809.0,24,29,3.2,0,40,6,0
6074,Security,43428.0,24,2,2.0,6,74,5,0
6075,Infrastructure,34454.0,12,6,2.1,4,48,3,0
6076,Infrastructure,12254.0,12,7,3.5,53,29,1,0
6077,Support,29785.0,24,10,4.8,48,82,5,0
6078,Support,7093.0,24,24,3.6,6,52,5,0
6079,Infrastructure,49498.0,12,21,3.7,35,75,5,0
6080,Support,45985.0,36,25,4.9,2,10,0,0
6081,Support,37009.0,36,8,1.6,11,64,5,0
6082,Infrastructure,21558.0,12,19,1.1,58,60,1,0
6083,Security,,36,11,4.0,14,14,9,0
6084,Infrastructure,21705.0,24,4,2.8,19,21,4,1
6085,Support,27082.0,24,0,2.7,40,23,6,1
6086,Security,17342.0,36,13,1.9,20,69,9,0
6087,Cloud,17239.0,12,24,3.0,31,49,0,0
6088,Security,37274.0,24,24,2.8,11,18,4,0
6089,Support,16419.0,24,24,2.4,36,51,8,0
6090,Security,47832.0,24,2,2.8,39,51,2,0
6091,Infrastructure,,36,28,2.5,46,42,1,0
6092,Cloud,35866.0,12,14,4.8,6,34,9,1
6093,Cloud,26988.0,36,9,4.9,50,87,1,0
6094,Cloud,48027.0,12,25,4.4,44,18,2,0
6095,Support,,12,9,5.0,30,53,0,1
6096,Support,10674.0,36,23,2.1,0,92,1,0
6097,Cloud,10002.0,24,2,4.4,59,67,5,0
6098,Security,32567.0,12,28,2.6,10,34,7,0
6099,Cloud,,36,5,4.0,44,41,3,0
6100,Security,34072.0,24,4,1.8,33,31,1,0
6101,Security,,12,23,4.2,18,64,4,0
6102,Support,26809.0,12,18,1.3,10,70,2,0
6103,Security,31651.0,24,13,2.1,32,66,4,0
6104,Cloud,49291.0,12,16,4.3,32,86,2,1
6105,Support,48989.0,36,11,4.0,7,70,3,0
6106,Infrastructure,21484.0,12,8,3.0,44,76,4,0
6107,Infrastructure,9646.0,12,25,3.7,7,84,6,0
6108,Support,44713.0,24,24,1.7,33,11,1,0
6109,Cloud,7400.0,36,2,3.7,39,66,5,0
6110,Infrastructure,49331.0,24,17,1.0,26,82,5,0
6111,Infrastructure,27185.0,36,3,4.3,28,42,5,0
6112,Security,23727.0,24,13,3.1,13,99,6,0
6113,Security,38120.0,12,23,4.8,33,72,2,0
6114,Cloud,6018.0,36,5,2.9,44,25,4,0
6115,Support,22563.0,36,25,2.7,58,98,8,0
